CustomerID,Recency,Frequency,Monetary,Churn,Churn_Prob
16793,57,1,243.84,0,0.013677093083122007
16794,1,10,1196.5,0,2.5272338913143885e-05
16795,365,1,414.88,1,0.9999999999999734
16796,89,1,305.62,0,0.3570516684638053
16800,11,1,1162.65,0,6.545679449985186e-05
16801,163,4,1594.23,1,0.9996491586695371
16803,65,1,332.3,0,0.03358675091517421
16804,23,3,536.99,0,0.0002824082074100606
16805,174,2,460.59,1,0.9999026140672452
16806,103,4,762.16,1,0.7450530731097929
16807,143,3,1121.59,1,0.9964876296840336
16808,99,2,288.42,1,0.6432517890112781
16809,23,5,914.69,0,0.0002898830338322343
16810,192,1,309.54,1,0.9999876170674518
16811,5,2,547.07,0,3.4569379578941e-05
16812,361,1,479.35,1,0.9999999999999578
16813,8,10,1652.18,0,5.5388399727145676e-05
16814,14,21,6416.7,0,0.00011146250277559738
16816,103,4,417.06,1,0.7483764889012053
16817,3,9,1604.75,0,3.0479742190273616e-05
16818,11,11,3349.57,0,7.346757335211362e-05
16820,96,1,497.61,1,0.5522912916710141
16823,227,1,358.38,1,0.9999997814290991
16824,16,2,460.64,0,0.00012357221717401105
16825,39,2,775.18,0,0.001726255274133962
16826,51,1,341.7,0,0.006856189193423167
16828,93,2,128.5,1,0.47631014768053087
16829,157,1,197.22,1,0.9993011918658476
16830,39,1,325.91,0,0.0017265906896208297
16832,184,3,199.15,1,0.9999703748630292
16833,1,4,1106.53,0,2.2158123623106276e-05
16834,228,1,413.46,1,0.9999998047068301
16835,128,2,180.85,1,0.9809595763477349
16836,40,2,251.87,0,0.0019892360425367178
16837,31,11,3170.98,0,0.0007451089190661221
16838,197,2,588.85,1,0.9999931049836162
16839,9,34,16594.35,0,5.006441942632135e-05
16841,37,6,1869.82,0,0.001419669595068535
16842,101,3,1264.19,1,0.6885456774049757
16843,43,16,10196.57,0,0.0023275627938653997
16846,50,1,214.32,0,0.006152954973247076
16847,43,1,193.44,0,0.00275527134158509
16848,53,1,281.42,0,0.00864726051089504
16849,187,1,124.57,1,0.9999781553223138
16850,334,1,332.41,1,0.9999999999990541
16851,4,3,342.45,0,3.183793880034469e-05
16852,10,2,144.91,0,6.283321112270367e-05
16855,24,2,328.40000000000003,0,0.0003131478614445343
16856,15,1,35.400000000000006,0,0.00010999084442461638
16858,369,1,375.69000000000005,1,0.9999999999999833
16859,145,2,747.81,1,0.9971994160378573
16861,60,2,173.76,0,0.019728378942143604
16863,31,2,502.8,0,0.0006959687701757485
16866,141,3,207.74,1,0.9957798330535157
16869,23,4,817.12,0,0.00028479482336955054
16871,22,6,2812.34,0,0.00023988738735355536
16872,77,3,680.02,0,0.12489798826616703
16873,5,6,7123.62,0,2.708097446733458e-05
16875,67,5,2095.53,0,0.04197947966432649
16877,12,6,846.62,0,8.362028385842483e-05
16878,84,1,13.3,0,0.24042235460712402
16880,31,7,1491.43,0,0.0007412428047604593
16881,67,1,432.0,0,0.04173796832192275
16882,67,3,705.12,0,0.0430143957038586
16883,187,2,272.48,1,0.9999784837749823
16884,38,2,429.84,0,0.0015656272097924657
16885,15,3,450.41,0,0.00011268835208556981
16887,35,1,192.33,0,0.0010962867715843397
16889,195,3,1578.67,1,0.9999910706625288
16891,2,5,742.43,0,2.591533897520511e-05
16892,1,5,518.19,0,2.3355732147945727e-05
16893,367,1,145.93,1,0.9999999999999791
16895,65,1,202.27,0,0.03380232474081125
16897,299,2,289.78,1,0.9999999999475984
16898,26,3,501.03,0,0.0003999368790639568
16899,8,6,1271.06,0,5.1575831889792803e-05
16900,17,3,887.11,0,0.0001388216548307374
16902,116,1,1706.88,1,0.9210443966722178
16903,29,1,363.2,0,0.0005440585479166462
16904,4,16,3653.75,0,3.6122254975086845e-05
16905,5,7,3037.6,0,3.410903365516896e-05
16906,82,4,559.59,0,0.20735172648555342
16907,29,5,928.76,0,0.0005787967679247771
16909,72,1,379.14,0,0.07216141372963358
16910,4,8,1508.96,0,3.360477410075728e-05
16912,29,11,2555.58,0,0.0006104364994333972
16913,290,1,113.44,1,0.9999999998498912
16914,36,1,183.76,0,0.0012307746488875693
16915,9,6,621.6800000000001,0,5.983100163837749e-05
16916,24,2,562.41,0,0.0003094398201977312
16917,277,1,391.52,1,0.9999999993174116
16918,50,6,1068.82,0,0.006595486866986651
16919,156,11,2592.25,1,0.9992937869590149
16921,61,1,154.18,0,0.02162499776435096
16923,12,19,7069.08,0,8.180262787847924e-05
16924,21,3,829.89,0,0.00022089212600133302
16926,371,1,230.25,1,0.9999999999999869
16927,116,3,543.05,1,0.9283254827398373
16928,80,17,2814.7,0,0.19912779918985948
16929,4,7,1295.39,0,3.3210349067308975e-05
16930,26,3,378.89,0,0.00040243093226005855
16931,5,21,4554.87,0,4.337311667229881e-05
16932,53,1,150.23000000000002,0,0.008704713633924253
16933,1,2,563.23,0,2.1769400620127656e-05
16934,55,2,931.03,0,0.010756852877086541
16936,26,1,261.9,0,0.0003868869460651294
16938,9,4,2711.6800000000003,0,5.140565122045589e-05
16940,52,3,3049.88,0,0.007013746638787796
16942,13,9,1904.99,0,9.518686136591624e-05
16943,212,3,816.73,1,0.9999987925293392
16945,22,19,4345.5,0,0.0002979445721546561
16947,236,1,406.48,1,0.9999999224563703
16948,139,3,435.02,1,0.9946284469090755
16949,4,6,1286.27,0,3.248066186662296e-05
16950,57,3,1178.56,0,0.013647022877250144
16951,135,3,1277.75,1,0.9911345471459921
16952,109,2,167.61,1,0.8519262877050527
16953,30,1,20.8,0,0.0006213083327972097
16954,1,9,2085.08,0,2.361270121490271e-05
16955,185,4,518.67,1,0.9999737726890564
16956,18,1,308.74,0,0.00015334269526069772
16957,239,2,416.64,1,0.9999999463524043
16959,87,1,117.35,0,0.3080132941426499
16960,39,3,507.05,0,0.0017900173018867438
16961,116,1,234.17,1,0.9263284019696373
16963,187,1,110.55,1,0.9999781709109861
16965,227,1,201.19,1,0.9999997831715487
16966,8,7,2154.97,0,5.0437163220110853e-05
16967,189,1,319.02,1,0.9999824853726085
16968,4,2,439.43,0,3.097063816774287e-05
16969,39,3,650.41,0,0.0017770213352557055
16971,38,1,357.21,0,0.0015362316561142383
16976,267,1,251.52,1,0.9999999978507041
16978,78,1,344.33,0,0.13473797051670922
16979,4,6,1852.0,0,3.155838754572446e-05
16980,255,2,1028.46,1,0.9999999912681409
16982,61,1,384.06,0,0.02137872715475592
16983,13,7,1905.87,0,9.096163362865531e-05
16984,88,2,4459.52,0,0.2906090672104533
16985,17,10,5464.12,0,0.00012888435362006325
16986,30,2,1873.2,0,0.0005783792597918149
16987,3,7,1616.8,0,2.9110139178116166e-05
16988,5,1,126.12,0,3.452628586836761e-05
16989,7,6,1133.25,0,4.627780198389581e-05
16990,219,1,179.0,1,0.9999994547294468
16992,11,5,1614.31,0,7.004337478689487e-05
16996,30,6,1456.96,0,0.0006468296110232663
16997,288,3,702.0,1,0.9999999998138054
16998,150,4,295.0,1,0.9985293941342086
16999,23,2,484.82,0,0.00027681069128087987
17001,1,11,3989.57,0,2.2424962237772393e-05
17002,86,3,1493.73,0,0.27897383971611817
17004,46,2,1312.14,0,0.0037601772233269073
17006,5,4,781.78,0,3.5743894112734094e-05
17007,51,6,889.9300000000001,0,0.007463567457220309
17010,18,1,195.36,0,0.0001542303963550903
17011,30,1,270.9,0,0.0006134510582601117
17014,8,3,583.4300000000001,0,4.990010016852533e-05
17015,29,3,1838.61,0,0.0005281128180032724
17017,3,20,8694.26,0,2.7264188400442706e-05
17018,41,2,920.1,0,0.0021575420389221204
17019,11,4,1258.08,0,6.972591958358732e-05
17022,31,1,71.0,0,0.0006954856209500579
17024,45,3,95.85,0,0.0036465479824038
17025,61,3,357.77,0,0.022377969407127885
17026,185,2,154.83,1,0.9999730593118873
17027,79,6,877.5600000000001,0,0.16002663067569167
17029,111,2,716.0,1,0.875739965422876
17030,64,1,146.87,0,0.030311985737012836
17031,12,2,380.35,0,7.820288092285075e-05
17033,86,3,1030.14,0,0.28374671501704857
17034,16,3,745.52,0,0.00012458655333600198
17035,246,2,433.53,1,0.9999999760635091
17037,88,1,1267.32,0,0.32026245997270614
17038,30,1,112.4,0,0.0006184189736220133
17040,138,1,449.73,1,0.993692738087203
17041,27,3,1071.49,0,0.00043599755082183474
17042,3,5,1036.58,0,2.865327350598595e-05
17043,32,4,1735.18,0,0.0007675919677984253
17044,25,1,948.48,0,0.00033289040920477355
17045,113,3,339.44,1,0.9025051697573523
17046,157,1,642.02,1,0.9992851955656844
17047,85,3,1100.9,0,0.2601925298818728
17048,118,3,925.35,1,0.9411774962980295
17049,3,9,5655.03,0,2.479970358280299e-05
17050,96,6,3185.64,1,0.5464828368814566
17051,194,1,240.89,1,0.9999902037500243
17052,28,1,399.09,0,0.00048389906647348235
17053,131,1,498.48,1,0.9859273779514033
17054,28,5,1356.33,0,0.0005046377978080703
17058,82,3,1179.89,0,0.1985741457890636
17059,30,5,3080.39,0,0.0005821932102409035
17060,266,1,234.24,1,0.999999997589887
17061,74,11,5232.2300000000005,0,0.08758998885372833
17062,314,4,533.33,1,0.9999999999910221
17063,21,7,1461.14,0,0.00023421642241060005
17064,59,3,855.45,0,0.01740885731986622
17068,12,21,4552.14,0,9.730180042626933e-05
17069,28,9,2709.7000000000003,0,0.000515761581233844
17070,114,1,304.24,1,0.9086462991241816
17071,28,9,2429.03,0,0.0005231815950024182
17073,18,4,1446.09,0,0.00015490410529371958
17075,18,4,834.12,0,0.0001598062676115427
17076,36,3,841.0799999999999,0,0.0012454818540532525
17078,36,2,378.2,0,0.0012465864897086352
17079,78,1,118.8,0,0.13608241430782747
17080,22,2,287.62,0,0.000249133658219833
17081,25,2,288.91,0,0.0003521511488778312
17082,33,2,2003.85,0,0.0008120671860754955
17083,109,3,1405.78,1,0.8467617116966669
17084,35,2,2747.99,0,0.000984708703956445
17085,123,5,1562.4,1,0.9665149910481406
17086,7,6,2050.08,0,4.4167112067961864e-05
17088,28,4,1991.01,0,0.00047764553695731125
17090,4,7,1974.65,0,3.2081368076048116e-05
17091,3,9,3827.76,0,2.721782430009867e-05
17092,50,4,1774.03,0,0.006083793547648004
17094,322,1,302.0,1,0.9999999999962275
17095,23,3,1324.16,0,0.0002713156073569503
17096,15,4,1022.13,0,0.00011196621032658437
17097,2,8,954.42,0,2.7442268684862596e-05
17100,18,2,971.74,0,0.00015165366549193597
17101,10,4,1621.73,0,6.0986402865772706e-05
17102,262,1,25.5,1,0.9999999962163175
17105,159,2,665.78,1,0.9994444992239736
17107,33,6,10797.48,0,0.0005683804773107807
17109,29,6,881.29,0,0.0005934990360013491
17110,165,1,163.29999999999998,1,0.9997227928598346
17111,47,1,231.61,0,0.004356280255866333
17114,6,8,801.12,0,4.3882992662233206e-05
17115,8,3,837.5,0,4.9258732345873873e-05
17117,288,1,116.2,1,0.9999999998108902
17118,318,1,157.02,1,0.9999999999940583
17119,3,2,606.91,0,2.736054646266778e-05
17120,233,1,307.46,1,0.9999998909247082
17122,119,1,138.32,1,0.9469861735934378
17123,162,1,345.3,1,0.999604498873076
17124,185,1,294.24,1,0.9999722449645161
17125,50,1,230.5,0,0.006147918980723555
17126,152,5,989.45,1,0.9988172819456401
17128,335,1,157.09,1,0.9999999999991647
17131,5,5,2463.17,0,3.356381960497414e-05
17133,16,7,4892.240000000001,0,0.0001104535414957926
17134,107,2,413.2,1,0.8185357106480655
17135,16,7,1139.73,0,0.0001337063310877083
17138,276,1,380.5,1,0.9999999992343356
17139,16,12,10650.77,0,9.227777685488245e-05
17140,247,1,454.12,1,0.9999999781604823
17142,239,1,579.0,1,0.9999999446661063
17144,1,2,984.57,0,2.130733944971385e-05
17146,106,3,749.78,1,0.8016419545162441
17147,23,4,1714.59,0,0.00027207654442213937
17148,52,1,124.88,0,0.007773196734604683
17152,195,3,1689.5,1,0.9999910201291142
17153,24,1,213.78,0,0.00030791854483497
17154,75,1,329.34,0,0.09928656756613777
17155,18,2,251.7,0,0.00015731614859144057
17157,8,2,319.0,0,4.944229428262285e-05
17158,32,3,1266.97,0,0.0007684814581918532
17159,22,3,1538.88,0,0.00023912068693809915
17160,31,6,3518.03,0,0.0006536301586782539
17162,29,10,1715.46,0,0.0006228204017317879
17163,22,2,293.1,0,0.000249064167925342
17164,33,7,2467.35,0,0.0008883045423509007
17165,284,1,158.68,1,0.999999999699291
17166,39,2,206.34,0,0.0017768968864611658
17169,58,2,835.78,0,0.015212515281534292
17171,289,1,224.91,1,0.9999999998305684
17172,79,1,317.76,0,0.14894060659587152
17173,5,8,3766.6,0,3.362011539407024e-05
17174,218,1,59.9,1,0.9999993917227322
17175,44,4,1443.69,0,0.003104840547231111
17176,202,1,306.13,1,0.9999960959218815
17179,178,3,711.79,1,0.9999392252404318
17180,56,4,783.97,0,0.012703006306138943
17181,57,2,239.92,0,0.013989223097985207
17183,8,6,3347.31,0,4.640177748025897e-05
17186,47,2,144.0,0,0.004475604678744661
17187,227,1,203.95,1,0.9999997831410745
17188,11,7,2474.23,0,7.015393033959554e-05
17189,106,2,383.75,1,0.8009981442552846
17190,59,2,444.74,0,0.017378626113349106
17191,28,7,2093.68,0,0.0005085967054934287
17193,36,7,1699.3,0,0.0013053743555510918
17194,274,2,262.62,1,0.9999999990628097
17197,30,1,1013.01,0,0.0005907162168901074
17198,24,3,692.22,0,0.00031445173089724885
17201,54,1,289.78000000000003,0,0.009690799367549494
17203,36,6,3560.08,0,0.0011609094001050657
17204,175,4,1564.56,1,0.9999122819455308
17205,54,1,384.08,0,0.009644826670949742
17206,53,1,204.24,0,0.008681014907834416
17211,27,8,2317.2200000000003,0,0.00045833106200231395
17212,253,1,226.85,1,0.9999999891986692
17213,40,7,2781.23,0,0.001958927928070576
17214,60,6,1059.12,0,0.020630748393260026
17217,234,1,113.5,1,0.9999999037692525
17218,4,10,1951.97,0,3.4379940390707874e-05
17219,32,1,114.23,0,0.0007787880835837069
17220,24,14,3187.55,0,0.0003553948068162357
17221,7,2,334.48,0,4.4018508219024364e-05
17222,65,1,328.65,0,0.0335927840265133
17223,310,2,416.89,1,0.9999999999851816
17226,309,1,393.49,1,0.9999999999830076
17227,19,6,939.32,0,0.00018667244705245582
17228,16,8,1906.09,0,0.00013153953782785825
17229,96,2,318.76,1,0.5601378231428142
17230,264,8,3638.41,1,0.9999999969195836
17231,12,10,3124.72,0,8.153371915592412e-05
17232,3,2,417.77,0,2.7625316659736248e-05
17233,35,1,190.88,0,0.0010963676274927392
17234,183,1,149.89,1,0.9999652949007055
17235,25,2,550.0600000000001,0,0.00034750103230952653
17236,13,6,916.13,0,9.35176389393629e-05
17237,11,2,314.69,0,6.991253020203068e-05
17238,3,17,3719.1,0,3.281394061804937e-05
17239,313,1,382.5,1,0.9999999999892966
17242,108,2,1135.04,1,0.8299278475657383
17243,1,26,8540.05,0,2.4995421823853124e-05
17244,53,1,954.9,0,0.008358184068151931
17245,205,1,171.45000000000002,1,0.9999972573478726
17247,15,1,280.09000000000003,0,0.00010862907735439941
17248,120,1,318.65,1,0.9520730022035899
17250,4,2,381.97,0,3.106138212853255e-05
17251,363,1,269.83,1,0.9999999999999669
17252,117,2,348.91,1,0.9348603669254396
17253,18,1,178.26,0,0.00015436472483090888
17254,5,2,271.19,0,3.50584039363715e-05
17255,41,2,291.48,0,0.0022275629997339946
17256,107,2,240.0,1,0.8198419883849047
17259,148,2,581.23,1,0.9980341143197091
17262,52,5,1253.36,0,0.00803401638371623
17263,208,1,63.440000000000005,1,0.9999980706430754
17265,139,2,550.01,1,0.9944738103759054
17266,2,3,296.58,0,2.5334682946089656e-05
17267,127,2,317.2,1,0.9785345396507337
17268,108,4,763.64,1,0.8388087041352056
17272,42,4,2148.63,0,0.0023796851892990767
17274,35,1,107.82,0,0.0011010092345967984
17277,228,2,1065.35,1,0.9999998026431144
17278,241,1,246.04,1,0.9999999568101642
17279,58,1,187.83,0,0.015367763142483329
17282,130,3,1685.46,1,0.9839972408789444
17284,60,6,1647.48,0,0.020034043140956817
17286,22,1,151.37,0,0.00024524295562231295
17287,26,7,1049.06,0,0.0004258566190431913
17288,9,7,1417.63,0,5.877271900806376e-05
17289,32,3,931.02,0,0.0007817300046535251
17290,4,2,513.01,0,3.0854823602045836e-05
17291,308,1,550.8000000000001,1,0.9999999999807754
17293,8,9,1854.06,0,5.359258302024556e-05
17295,29,3,547.0,0,0.0005639928282357657
17297,17,1,128.18,0,0.00013789208908071245
17298,101,2,498.42,1,0.692032669081829
17299,12,4,656.61,0,8.068886973926766e-05
17301,21,1,163.24,0,0.0002183847907695658
17302,15,5,1135.63,0,0.0001138745815022335
17303,361,1,250.04,1,0.9999999999999583
17306,11,19,8631.31,0,6.731367588644261e-05
17309,95,1,82.75,1,0.5288787793830839
17311,78,2,1384.85,0,0.1312443626186358
17312,139,3,644.3,1,0.9945712121984966
17313,31,1,2328.84,0,0.0006199996370405934
17314,25,8,2527.92,0,0.0003600111609179094
17315,2,38,6281.2300000000005,0,4.131756210597476e-05
17317,46,3,2600.34,0,0.0036028022349849026
17320,100,3,1200.62,1,0.6639959110279985
17321,8,2,657.16,0,4.859828726163275e-05
17323,15,7,906.52,0,0.00012055674818081913
17324,18,4,986.48,0,0.00015857147985025955
17325,280,1,96.8,1,0.9999999995243676
17329,14,2,523.11,0,9.779213505340619e-05
17330,23,2,363.9,0,0.00027851983140850646
17331,124,1,175.2,1,0.9694664558329097
17333,86,1,494.25,0,0.28008734261106355
17334,302,2,307.02000000000004,1,0.9999999999629015
17337,151,4,1981.06,1,0.998572168891453
17338,17,8,6493.54,0,0.00011687990412723805
17339,94,2,243.36,1,0.5036834982111286
17340,30,11,12353.29,0,0.0004160861164194294
17341,157,3,682.29,1,0.9993154742476645
17343,355,1,193.64,1,0.9999999999999167
17344,46,1,157.62,0,0.003897881143389605
17345,15,4,519.6899999999999,0,0.00011486734935062162
17346,4,15,2622.88,0,3.721519627942878e-05
17347,86,1,228.96,0,0.28281920968673224
17348,15,5,1156.6,0,0.0001137530681685033
17349,179,1,98.25,1,0.9999450793251181
17350,8,4,1281.32,0,4.9262815326975114e-05
17351,36,3,587.15,0,0.001261669876738723
17353,129,2,1740.0,1,0.9816208781574773
17354,51,1,1393.06,0,0.006501123562673198
17356,312,1,178.22,1,0.9999999999881115
17357,24,2,384.39,0,0.00031225664064248287
17358,303,2,360.81,1,0.9999999999668547
17359,11,1,127.86,0,6.899798084139845e-05
17360,17,3,568.24,0,0.00014109371615729047
17361,49,3,488.2,0,0.005660050897314734
17362,239,2,312.23,1,0.9999999466368625
17364,1,11,4462.68,0,2.1891205142259084e-05
17365,13,8,4767.36,0,8.043310638371764e-05
17367,238,1,167.55,1,0.9999999391842852
17368,23,8,1878.87,0,0.00029542711776096636
17370,73,4,446.18,0,0.08518415022469086
17371,17,3,418.4,0,0.0001421741830628858
17372,41,8,1337.18,0,0.0024194986703227105
17373,40,4,646.92,0,0.0020399958598924027
17374,219,2,495.77,1,0.9999994582904602
17375,199,3,400.1,1,0.9999947001352684
17376,71,2,203.2,0,0.0667496096766701
17377,24,20,4058.32,0,0.0003895323797300447
17379,11,1,389.72,0,6.808415425978039e-05
17381,9,29,20275.61,0,3.7057421086962134e-05
17382,65,1,65.4,0,0.03403068071048957
17383,4,1,193.39,0,3.0657773799501066e-05
17384,19,2,336.4,0,0.0001757986609758207
17385,15,1,256.11,0,0.00010876178415045896
17386,8,6,2686.42,0,4.798977864635705e-05
17387,20,2,746.81,0,0.00019322155801058025
17388,78,4,1259.56,0,0.13725747398310792
17389,1,34,31833.68,0,9.152929924321774e-06
17391,164,2,508.8,1,0.9996904694872766
17392,307,2,417.27,1,0.9999999999790503
17394,219,1,203.87,1,0.9999994540385032
17396,39,8,7330.8,0,0.0014170101355925212
17397,22,2,681.41,0,0.00024418913802343135
17398,115,3,653.38,1,0.9198430159021529
17400,126,5,2097.84,1,0.9754353286236439
17402,5,13,2633.85,0,3.989318947948545e-05
17403,36,1,263.92,0,0.0012257674191424464
17404,4,15,31906.82,0,8.378230667980358e-06
17405,1,3,1031.41,0,2.1744217708043024e-05
17406,333,3,2184.42,1,0.9999999999988851
17408,163,1,32.65,1,0.9996531580306032
17409,185,2,771.85,1,0.9999721994751121
17410,16,5,1214.72,0,0.000127290300291697
17411,12,3,778.94,0,7.838967768408666e-05
17412,3,7,1258.06,0,2.9646755364138382e-05
17414,44,2,778.0,0,0.003069548581839102
17415,80,1,507.84,0,0.16284645155190058
17416,30,7,6893.42,0,0.0005017443234809095
17418,42,2,463.46,0,0.0024776577420747656
17419,11,12,4226.57,0,7.187090464989186e-05
17420,50,3,598.83,0,0.006312655374601677
17422,16,6,1979.37,0,0.0001252383725851102
17423,46,2,698.41,0,0.0038790770786910752
17425,19,2,759.1700000000001,0,0.00017205532501944512
17426,8,6,5037.26,0,4.257601257389397e-05
17427,72,1,100.8,0,0.07311611426509416
17428,1,28,17256.85,0,1.6780434427701212e-05
17429,128,3,524.9200000000001,1,0.9810557537270368
17430,33,2,265.76,0,0.0008871461691528296
17431,313,1,403.3,1,0.9999999999892852
17432,18,2,365.76,0,0.0001564052748992598
17433,88,1,303.16,0,0.33104292786930145
17434,2,7,2373.82,0,2.4956411286829914e-05
17436,2,2,216.3,0,2.4867974344227846e-05
17438,254,1,388.4500000000001,1,0.9999999902965196
17440,157,3,186.42,1,0.9993325302147853
17442,37,6,2248.56,0,0.0013925912429966203
17443,220,1,534.24,1,0.9999995052970947
17444,148,3,2940.04,1,0.9978333802596074
17446,177,2,120.9,1,0.9999322939804545
17447,40,2,541.53,0,0.001960168797755435
17449,2,7,2519.21,0,2.4772342861218396e-05
17450,8,46,194390.79,0,6.852852339268984e-09
17451,1,7,1721.4,0,2.2987258324855754e-05
17453,18,2,486.72,0,0.00015544505907080935
17454,192,4,517.53,1,0.9999883084640159
17455,204,1,131.7,1,0.9999969280447429
17456,365,1,249.86,1,0.9999999999999736
17457,127,5,1737.7,1,0.9784443463335442
17458,15,1,316.5,0,0.00010842789165044187
17459,43,2,657.3,0,0.002752696515726859
17460,94,6,622.4300000000001,1,0.5215265469340363
17461,23,3,735.82,0,0.00027956426260744815
17462,60,2,675.69,0,0.019240132350747716
17463,16,5,1875.86,0,0.00012307696924995835
17464,158,1,289.96000000000004,1,0.9993743704354003
17466,10,2,763.28,0,6.0885736288428675e-05
17468,10,2,137.0,0,6.285852192208762e-05
17469,16,5,1870.97,0,0.00012310761471480617
17470,45,5,1125.07,0,0.003621047035895814
17472,191,3,697.54,1,0.9999864535539463
17475,79,1,194.37,0,0.14973876749458273
17480,78,1,511.82,0,0.13374678923162947
17481,4,4,1255.59,0,3.108871684161741e-05
17483,65,3,414.04,0,0.03495010079367737
17486,261,1,396.87,1,0.9999999956723669
17489,59,2,376.64,0,0.01743793990620102
17490,1,7,2092.32,0,2.2557184697627158e-05
17491,1,10,3558.87,0,2.2408128988429394e-05
17492,248,1,374.57,1,0.9999999806196972
17495,8,2,497.56,0,4.8994819418044674e-05
17496,359,1,271.05,1,0.9999999999999474
17498,76,1,272.22,0,0.11038101223196685
17499,290,1,622.88,1,0.9999999998459463
17500,17,3,1138.0,0,0.00013705971983398447
17501,221,2,288.6,1,0.9999995744617997
17502,9,4,689.1,0,5.698170829591936e-05
17503,3,2,558.96,0,2.7427428841890008e-05
17504,206,9,2997.03,1,0.9999976464280211
17505,162,2,1145.84,1,0.999597285706656
17506,76,1,302.2,0,0.11023119847679287
17507,262,2,605.58,1,0.9999999961902899
17508,281,1,387.31,1,0.9999999995698969
17509,58,8,6083.64,0,0.013368008896919496
17510,25,1,308.48,0,0.00034391360392173456
17511,3,31,91062.38,0,5.278183966972563e-07
17512,29,10,2924.99,0,0.0005856412072858216
17513,72,1,513.2,0,0.07170570385227985
17514,128,1,208.65,1,0.9805042341767933
17515,31,4,639.02,0,0.000723213782109964
17516,15,5,764.88,0,0.0001160444994705947
17517,309,1,153.94,1,0.9999999999832136
17519,17,6,1844.02,0,0.00014152943622480033
17520,54,1,546.81,0,0.009566000668754895
17521,30,3,723.21,0,0.0006272962918525742
17522,2,5,1070.71,0,2.5485757545157386e-05
17523,11,4,652.74,0,7.190841199328835e-05
17524,361,1,145.0,1,0.9999999999999585
17525,360,1,422.7,1,0.9999999999999527
17526,5,4,1195.9,0,3.499809479206239e-05
17527,54,4,939.37,0,0.010032210022704376
17528,1,8,3628.5,0,2.133856169225564e-05
17530,1,10,2367.12,0,2.3809987220310808e-05
17531,190,1,296.7,1,0.999984412199815
17534,54,1,223.36,0,0.00972331031284403
17535,280,1,164.4,1,0.9999999995227276
17536,177,1,76.5,1,0.9999308972412069
17537,30,2,887.6700000000001,0,0.0006081260993534386
17538,26,1,98.42,0,0.0003901196657293339
17540,25,2,578.9,0,0.00034699127700978344
17542,270,1,170.75,1,0.9999999984859504
17545,43,3,642.32,0,0.002817810648925505
17548,234,1,103.3,1,0.9999999038192192
17549,24,2,148.86,0,0.0003160228759111105
17550,197,3,267.16,1,0.9999933691218239
17551,359,1,290.34,1,0.9999999999999474
17552,60,4,930.41,0,0.019861009830391515
17553,130,1,1487.6,1,0.9834319653999853
17554,1,5,1952.45,0,2.1710868469917072e-05
17555,20,2,480.31,0,0.00019586091226498825
17556,206,1,157.9,1,0.9999975579874825
17557,14,3,541.46,0,9.994193884757763e-05
17560,95,4,854.95,1,0.53602980709232
17561,19,1,165.12,0,0.00017336192292533947
17562,14,7,1122.38,0,0.00010624314525179119
17564,24,3,454.01,0,0.00031828785119338834
17566,8,2,869.77,0,4.807503026969494e-05
17567,7,8,4331.48,0,4.114820716032438e-05
17569,332,1,344.14,1,0.9999999999988078
17571,50,4,1425.67,0,0.006191997389842154
17572,71,4,226.75000000000003,0,0.06955399430030948
17573,29,3,380.6,0,0.0005687890686254081
17574,243,1,185.65,1,0.9999999658178446
17576,8,19,3564.83,0,6.162758482609116e-05
17578,218,1,143.45999999999998,1,0.9999993891291264
17579,5,3,448.9,0,3.553960898639875e-05
17580,253,3,215.72,1,0.9999999896835564
17581,1,25,11025.24,0,2.1530509258303583e-05
17582,236,1,175.27,1,0.9999999233639375
17584,7,2,1242.3,0,4.2030135744203566e-05
17585,109,4,1116.68,1,0.8515522257084976
17588,100,3,1240.2,1,0.663546121713532
17589,60,4,2404.17,0,0.018451635353002368
17590,2,3,1468.02,0,2.386772732103209e-05
17591,73,7,2203.67,0,0.0835278354369622
17593,4,5,3923.86,0,2.7761894330045466e-05
17594,85,2,993.18,0,0.2568959590040647
17595,12,2,386.69,0,7.817764100613471e-05
17596,23,7,2806.69,0,0.0002754804535343657
17597,214,1,2044.37,1,0.9999989322269313
17600,18,1,161.67000000000002,0,0.00015449515881337005
17601,239,1,116.01,1,0.9999999459553457
17602,2,6,5054.42,0,2.1284075448041435e-05
17603,78,1,394.72,0,0.13443911938795242
17604,217,2,309.36,1,0.9999993240869368
17608,33,2,191.99,0,0.0008904818458084499
17609,41,5,1105.78,0,0.0022874327082854774
17611,7,15,3961.12,0,4.9146374320384124e-05
17612,53,6,2048.45,0,0.008850473524279387
17613,23,14,4544.55,0,0.00029553251329119236
17614,57,1,386.32,0,0.01357956823331202
17615,130,3,329.6,1,0.9850488202057035
17616,174,3,571.1999999999999,1,0.9999042602276476
17618,6,3,930.28,0,3.892147961734077e-05
17619,312,1,214.37,1,0.9999999999880897
17620,60,1,81.44,0,0.01938362929669688
17621,21,3,1379.9,0,0.00021479296269325815
17623,33,1,527.05,0,0.0008558154219435167
17624,15,2,843.48,0,0.0001079787309771289
17625,18,4,2020.4,0,0.0001504404638751409
17628,81,1,75.75,0,0.18245760159062382
17629,6,8,1814.12,0,4.1676944330009126e-05
17630,170,2,503.6,1,0.9998451483998374
17631,2,3,528.33,0,2.5037485974019653e-05
17633,31,4,1324.84,0,0.0006984114575813514
